GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,PrepareOperations,61,0,8,0,18,0,7,0,3,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,ServletActionRedirectResultWithAnchor,171,4,6,0,36,1,15,1,12,1
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,Struts2ServletDispatcher,3,0,0,0,1,0,1,0,1,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,StrutsPrepareAndExecuteFilter,54,0,2,0,15,0,3,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,InitOperations,51,0,4,0,13,0,4,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,FrontServletActionRedirectResult,3,0,0,0,1,0,1,0,1,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,EntandoStaticContentLoader,21,0,2,0,6,0,3,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher,EntandoActionUtils,47,0,10,0,12,0,7,0,2,0
Entando Core: Administration Console,org.entando.entando.apsadmin.common,UserAvatarAction,252,0,10,0,76,0,29,0,24,0
Entando Core: Administration Console,org.entando.entando.apsadmin.common,MyShortcutConfigAction,55,225,6,10,14,60,6,27,0,25
Entando Core: Administration Console,org.entando.entando.apsadmin.common,ActivityStreamCommentAction,70,0,0,0,25,0,12,0,12,0
Entando Core: Administration Console,org.entando.entando.apsadmin.common,ActivityStreamAction,57,98,3,3,17,28,4,10,2,9
Entando Core: Administration Console,org.entando.entando.apsadmin.common,ActivityStreamLikeAction,60,0,2,0,20,0,10,0,9,0
Entando Core: Administration Console,org.entando.entando.apsadmin.system,RedirectMessageInterceptor,180,3,46,0,41,1,26,1,3,1
Entando Core: Administration Console,org.entando.entando.apsadmin.system,CustomTokenInterceptor,26,75,4,8,6,18,5,8,1,6
Entando Core: Administration Console,org.entando.entando.apsadmin.system,ActionLoggerInterceptor,28,337,9,23,8,85,10,22,1,15
Entando Core: Administration Console,org.entando.entando.apsadmin.system,ApsParametersInterceptor,48,17,3,1,12,6,3,2,1,2
Entando Core: Administration Console,com.agiletec.apsadmin.admin,BaseAdminAction,91,202,9,11,29,66,10,23,4,19
Entando Core: Administration Console,com.agiletec.apsadmin.user.role,RoleFinderAction,0,24,0,0,0,8,0,4,0,4
Entando Core: Administration Console,com.agiletec.apsadmin.user.role,RoleAction,129,236,14,20,38,72,16,30,4,25
Entando Core: Administration Console,com.agiletec.apsadmin.portal.helper,PageActionReferencesHelper,25,18,5,1,7,6,4,4,1,4
Entando Core: Administration Console,com.agiletec.apsadmin.portal.helper,AbstractPageActionHelper,213,449,51,47,44,113,41,31,3,20
Entando Core: Administration Console,com.agiletec.apsadmin.system.plugin,PluginSubMenuContainer,17,0,0,0,7,0,5,0,5,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.plugin,HookPointElementContainer,24,0,0,0,10,0,7,0,7,0
Entando Core: Administration Console,org.entando.entando.aps.internalservlet.system.dispatcher.mapper,ExtendedDefaultActionMapper,96,0,12,0,20,0,9,0,3,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity,EntityManagersAction,83,30,2,0,26,11,6,5,5,5
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity,AbstractApsEntityAction,19,30,0,0,6,10,5,5,5,5
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity,AbstractApsEntityFinderAction,176,219,14,10,50,66,14,25,7,20
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity,DefaultApsEntityFinderAction,49,0,2,0,15,0,10,0,9,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity,EntityActionHelper,532,426,66,48,72,91,46,26,3,12
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.action.list,ListAttributeAction,246,0,24,0,63,0,26,0,14,0
Entando Core: Administration Console,org.entando.entando.apsadmin.api.helper,SchemaGeneratorActionHelper,233,0,22,0,56,0,16,0,5,0
Entando Core: Administration Console,org.entando.entando.apsadmin.api.helper,StreamSchemaOutputResolver,29,0,0,0,7,0,4,0,4,0
Entando Core: Administration Console,org.entando.entando.apsadmin.dataobject.attribute.action.list,ListAttributeAction,65,0,0,0,15,0,10,0,10,0
Entando Core: Administration Console,com.agiletec.apsadmin.admin.localestring,LocaleStringFinderAction,5,107,3,11,2,28,3,15,0,11
Entando Core: Administration Console,com.agiletec.apsadmin.admin.localestring,LocaleStringAction,36,219,4,16,13,62,5,25,1,19
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,MonoListAttributeManager,42,0,4,0,11,0,4,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,ListAttributeManager,64,0,6,0,15,0,5,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,HypertextAttributeManager,3,0,0,0,1,0,1,0,1,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,AbstractMonoLangAttributeManager,0,22,0,4,0,7,0,4,0,2
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,AbstractAttributeManager,176,41,19,1,39,12,17,7,7,7
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,TextAttributeManager,122,0,10,0,21,0,8,0,3,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,NumberAttributeManager,180,0,24,0,36,0,17,0,5,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,AbstractMultiLangAttributeManager,43,0,6,0,11,0,5,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,DateAttributeManager,153,33,22,2,25,12,15,2,3,2
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,CheckBoxAttributeManager,42,0,6,0,12,0,6,0,3,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,CompositeAttributeManager,42,0,4,0,11,0,4,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,TimestampAttributeManager,240,0,34,0,59,0,23,0,6,0
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,BooleanAttributeManager,14,3,2,0,4,1,2,1,1,1
Entando Core: Administration Console,com.agiletec.apsadmin.system.entity.attribute.manager,MonoTextAttributeManager,81,8,8,0,15,3,5,2,1,2
Entando Core: Administration Console,com.agiletec.apsadmin.system,InterceptorMadMax2nd,0,12,0,0,0,5,0,5,0,5
Entando Core: Administration Console,com.agiletec.apsadmin.system,ChainingInterceptor,31,34,7,5,9,10,5,4,1,2
Entando Core: Administration Console,com.agiletec.apsadmin.system,I18nFrontEndInterceptor,3,0,0,0,1,0,1,0,1,0
Entando Core: Administration Console,com.agiletec.apsadmin.system,BaseInterceptorMadMax,16,141,6,26,4,36,5,17,0,6
Entando Core: Administration Console,com.agiletec.apsadmin.system,TreeNodeWrapper,60,106,1,7,21,28,13,9,12,6
Entando Core: Administration Console,com.agiletec.apsadmin.system,TreeNodeBaseActionHelper,225,247,48,24,55,67,32,17,2,11
Entando Core: Administration Console,com.agiletec.apsadmin.system,BaseActionHelper,9,35,0,0,3,12,3,6,3,6
Entando Core: Administration Console,com.agiletec.apsadmin.system,BaseAction,81,274,20,28,19,70,25,29,8,22
Entando Core: Administration Console,com.agiletec.apsadmin.system,AbstractTreeAction,30,100,4,2,9,33,3,14,0,14
Entando Core: Administration Console,com.agiletec.apsadmin.system,InterceptorMadMax,7,80,2,2,3,21,3,10,1,10
Entando Core: Administration Console,com.agiletec.apsadmin.system,ApsFileUploadInterceptor,51,10,10,0,11,3,6,2,1,2
Entando Core: Administration Console,org.entando.entando.apsadmin.system.resource,CustomLocalizedTextProvider,150,59,18,4,26,17,10,5,0,4
Entando Core: Administration Console,org.entando.entando.apsadmin.system.services.shortcut,ShortcutLoader,17,133,1,7,5,41,1,11,0,8
Entando Core: Administration Console,org.entando.entando.apsadmin.system.services.shortcut,UserShortcutDAO,87,133,0,2,15,45,0,8,0,7
